timestamp,cultura,umidade_%,pH,N_ppm,P_ppm,K_ppm
2025-10-30T01:30:00-03:00,soja,28.21,6.28,7.1,28.3,201.6
2025-10-30T02:00:00-03:00,soja,25.96,6.04,29.7,28.5,198.7
2025-10-30T02:30:00-03:00,soja,27.93,5.55,21.0,23.2,148.6
2025-10-30T03:00:00-03:00,soja,17.43,6.31,22.7,26.7,146.0
2025-10-30T03:30:00-03:00,soja,26.25,5.5,29.6,21.7,198.8
2025-10-30T04:00:00-03:00,soja,20.25,6.12,15.6,23.6,202.2
2025-10-30T04:30:00-03:00,soja,23.41,5.72,24.0,30.2,152.3
2025-10-30T05:00:00-03:00,soja,27.14,5.87,19.2,26.4,98.6
2025-10-30T05:30:00-03:00,soja,25.36,6.18,18.7,20.8,160.7
2025-10-30T06:00:00-03:00,soja,21.59,6.18,14.6,31.5,198.1
2025-10-30T06:30:00-03:00,soja,25.03,6.47,31.7,5.4,251.2
2025-10-30T07:00:00-03:00,soja,18.87,5.97,17.4,36.4,116.1
2025-10-30T07:30:00-03:00,soja,29.6,6.11,24.9,10.1,150.8
2025-10-30T08:00:00-03:00,soja,24.18,5.85,6.9,17.6,152.5
2025-10-30T08:30:00-03:00,soja,29.47,6.06,28.3,21.7,231.0
2025-10-30T09:00:00-03:00,soja,22.89,6.15,27.4,21.0,168.4
2025-10-30T09:30:00-03:00,soja,22.91,5.97,20.7,29.0,129.2
2025-10-30T10:00:00-03:00,soja,21.94,5.37,18.4,14.6,195.1
2025-10-30T10:30:00-03:00,soja,28.5,6.12,22.8,23.8,151.8
2025-10-30T11:00:00-03:00,soja,22.16,6.13,36.0,18.0,114.9
2025-10-30T11:30:00-03:00,soja,27.58,5.76,7.7,24.1,129.8
2025-10-30T12:00:00-03:00,soja,23.47,5.55,25.5,21.5,248.0
2025-10-30T12:30:00-03:00,soja,17.1,6.52,13.6,22.7,187.3
2025-10-30T13:00:00-03:00,soja,22.72,6.17,19.9,18.2,174.8
2025-10-30T13:30:00-03:00,soja,20.28,5.92,18.3,18.4,158.8
2025-10-30T14:00:00-03:00,soja,25.14,5.6,17.0,24.0,183.1
2025-10-30T14:30:00-03:00,soja,20.24,5.71,19.9,28.6,182.6
2025-10-30T15:00:00-03:00,soja,28.7,6.46,12.1,17.8,183.1
2025-10-30T15:30:00-03:00,soja,24.64,6.05,27.2,15.9,175.2
2025-10-30T16:00:00-03:00,soja,24.29,5.81,7.4,26.3,209.1
2025-10-30T16:30:00-03:00,soja,27.62,6.18,23.8,21.8,171.0
2025-10-30T17:00:00-03:00,soja,28.86,5.71,17.7,27.8,126.0
2025-10-30T17:30:00-03:00,soja,24.92,6.53,11.8,15.7,142.4
2025-10-30T18:00:00-03:00,soja,21.92,6.47,21.4,9.5,80.9
2025-10-30T18:30:00-03:00,soja,17.9,5.84,9.1,18.3,261.2
2025-10-30T19:00:00-03:00,soja,22.26,5.78,20.3,16.6,208.8
2025-10-30T19:30:00-03:00,soja,22.53,5.08,10.0,21.4,132.6
2025-10-30T20:00:00-03:00,soja,25.43,5.48,23.2,17.5,157.3
2025-10-30T20:30:00-03:00,soja,23.62,5.53,13.5,27.2,141.3
2025-10-30T21:00:00-03:00,soja,27.75,6.05,16.8,20.0,239.4
2025-10-30T21:30:00-03:00,soja,22.55,5.89,22.1,23.1,106.1
2025-10-30T22:00:00-03:00,soja,24.77,5.53,14.6,23.1,175.2
2025-10-30T22:30:00-03:00,soja,29.74,5.9,19.6,23.4,165.1
2025-10-30T23:00:00-03:00,soja,26.37,6.18,9.4,21.8,207.2
2025-10-30T23:30:00-03:00,soja,24.76,6.18,24.4,25.6,165.3
2025-10-31T00:00:00-03:00,soja,22.59,5.34,32.4,16.4,90.9
2025-10-31T00:30:00-03:00,soja,22.47,5.96,39.5,31.8,158.7
2025-10-31T01:00:00-03:00,soja,21.6,5.52,20.6,20.3,126.3
2025-10-31T01:30:00-03:00,soja,22.84,6.32,25.5,12.8,173.6
2025-10-31T02:00:00-03:00,soja,28.02,6.27,7.5,23.3,234.5
2025-10-31T02:30:00-03:00,soja,24.11,5.69,30.5,16.0,91.7
2025-10-31T03:00:00-03:00,soja,19.6,5.73,25.4,26.7,134.0
2025-10-31T03:30:00-03:00,soja,32.07,5.84,16.6,37.5,145.1
2025-10-31T04:00:00-03:00,soja,26.28,5.21,28.7,16.5,152.8
2025-10-31T04:30:00-03:00,soja,19.37,6.12,18.2,24.3,203.3
2025-10-31T05:00:00-03:00,soja,23.23,5.9,16.8,9.7,162.2
2025-10-31T05:30:00-03:00,soja,25.44,6.34,23.3,25.2,188.7
2025-10-31T06:00:00-03:00,soja,31.82,5.62,12.6,15.8,141.8
2025-10-31T06:30:00-03:00,soja,20.57,5.78,27.2,17.6,180.3
2025-10-31T07:00:00-03:00,soja,28.9,5.47,12.6,14.3,205.0
2025-10-31T07:30:00-03:00,soja,30.6,5.65,12.6,27.1,137.0
2025-10-31T08:00:00-03:00,soja,22.49,5.59,13.6,29.1,205.2
2025-10-31T08:30:00-03:00,soja,23.89,6.35,25.3,22.2,172.4
2025-10-31T09:00:00-03:00,soja,20.85,5.76,15.7,15.9,217.0
2025-10-31T09:30:00-03:00,soja,24.19,6.04,10.6,33.1,160.9
2025-10-31T10:00:00-03:00,soja,24.85,5.87,15.8,16.7,187.2
2025-10-31T10:30:00-03:00,soja,27.64,5.56,19.8,6.9,168.2
2025-10-31T11:00:00-03:00,soja,29.36,5.94,11.7,25.2,165.7
2025-10-31T11:30:00-03:00,soja,22.01,6.21,11.9,14.3,181.7
2025-10-31T12:00:00-03:00,soja,17.13,5.58,34.8,28.9,194.2
2025-10-31T12:30:00-03:00,soja,24.92,6.28,14.0,19.3,113.8
2025-10-31T13:00:00-03:00,soja,26.17,5.7,17.7,26.2,234.5
2025-10-31T13:30:00-03:00,soja,26.0,5.83,17.4,31.8,86.3
2025-10-31T14:00:00-03:00,soja,23.69,6.19,17.1,13.5,139.2
2025-10-31T14:30:00-03:00,soja,25.5,5.77,24.3,18.0,165.8
2025-10-31T15:00:00-03:00,soja,31.06,6.01,26.6,21.5,188.6
2025-10-31T15:30:00-03:00,soja,26.53,5.89,17.9,32.8,240.9
2025-10-31T16:00:00-03:00,soja,23.51,6.05,11.3,17.4,86.4
2025-10-31T16:30:00-03:00,soja,23.0,5.17,28.9,17.8,147.2
2025-10-31T17:00:00-03:00,soja,24.32,5.36,19.3,25.3,74.3
2025-10-31T17:30:00-03:00,soja,31.55,6.22,32.1,18.0,171.4
2025-10-31T18:00:00-03:00,soja,24.27,6.36,4.3,23.1,182.2
2025-10-31T18:30:00-03:00,soja,24.92,5.68,21.4,11.1,241.6
2025-10-31T19:00:00-03:00,soja,23.07,5.91,33.4,37.5,175.4
2025-10-31T19:30:00-03:00,soja,29.4,6.1,17.5,12.6,217.0
2025-10-31T20:00:00-03:00,soja,32.84,6.24,18.4,19.7,196.3
2025-10-31T20:30:00-03:00,soja,26.8,5.29,22.1,21.8,150.4
2025-10-31T21:00:00-03:00,soja,25.33,5.69,16.1,35.4,106.6
2025-10-31T21:30:00-03:00,soja,25.15,5.88,17.8,12.7,182.4
2025-10-31T22:00:00-03:00,soja,15.46,6.25,17.6,35.9,102.9
2025-10-31T22:30:00-03:00,soja,27.98,6.87,15.6,27.3,228.3
2025-10-31T23:00:00-03:00,soja,25.54,5.92,28.6,24.9,162.7
2025-10-31T23:30:00-03:00,soja,26.71,5.51,23.2,15.1,223.8
2025-11-01T00:00:00-03:00,soja,22.15,6.14,21.8,26.0,148.4
2025-11-01T00:30:00-03:00,soja,23.46,6.46,25.7,16.9,182.1
2025-11-01T01:00:00-03:00,soja,23.36,6.04,18.1,30.9,179.4
2025-11-01T01:30:00-03:00,soja,29.09,5.68,14.6,15.2,168.0
2025-11-01T02:00:00-03:00,soja,23.48,6.34,15.8,21.2,150.5
2025-11-01T02:30:00-03:00,soja,33.33,6.23,20.0,18.1,187.7
2025-11-01T03:00:00-03:00,soja,26.72,5.64,12.6,15.1,128.3
2025-11-01T03:30:00-03:00,soja,19.9,6.13,16.5,27.2,115.6
2025-11-01T04:00:00-03:00,soja,24.49,6.35,16.4,25.7,225.9
2025-11-01T04:30:00-03:00,soja,22.39,6.41,34.9,30.5,202.7
2025-11-01T05:00:00-03:00,soja,16.22,5.98,3.0,9.5,173.0
2025-11-01T05:30:00-03:00,soja,31.4,5.87,18.7,29.4,244.9
2025-11-01T06:00:00-03:00,soja,27.81,6.43,32.1,39.5,158.0
2025-11-01T06:30:00-03:00,soja,27.13,5.58,20.9,18.8,229.5
2025-11-01T07:00:00-03:00,soja,25.66,6.15,25.3,35.3,177.9
2025-11-01T07:30:00-03:00,soja,19.47,5.52,20.7,20.2,123.9
2025-11-01T08:00:00-03:00,soja,23.07,6.37,15.3,12.4,253.2
2025-11-01T08:30:00-03:00,soja,28.37,5.91,4.3,19.9,214.6
2025-11-01T09:00:00-03:00,soja,20.8,6.44,21.4,29.3,164.6
2025-11-01T09:30:00-03:00,soja,14.87,6.17,14.6,16.1,202.7
2025-11-01T10:00:00-03:00,soja,24.09,5.57,14.4,17.8,151.8
2025-11-01T10:30:00-03:00,soja,24.43,6.5,16.5,26.2,207.3
2025-11-01T11:00:00-03:00,soja,25.54,6.54,32.2,22.0,62.4
2025-11-01T11:30:00-03:00,soja,27.91,6.31,36.8,26.1,124.1
2025-11-01T12:00:00-03:00,soja,27.55,5.73,21.5,23.7,214.1
2025-11-01T12:30:00-03:00,soja,26.04,5.89,16.7,25.4,158.8
2025-11-01T13:00:00-03:00,soja,29.78,6.05,11.8,19.0,179.3
2025-11-01T13:30:00-03:00,soja,18.92,5.75,23.3,23.6,109.4
2025-11-01T14:00:00-03:00,soja,27.02,6.59,32.5,15.5,253.2
2025-11-01T14:30:00-03:00,soja,27.51,6.05,18.3,31.0,223.6
2025-11-01T15:00:00-03:00,soja,20.04,5.05,3.3,17.6,161.0
2025-11-01T15:30:00-03:00,soja,18.99,6.12,24.7,29.9,151.8
2025-11-01T16:00:00-03:00,soja,22.02,5.88,26.9,20.4,216.3
2025-11-01T16:30:00-03:00,soja,22.35,5.97,8.9,23.4,259.2
2025-11-01T17:00:00-03:00,soja,28.01,5.87,21.2,18.5,212.9
2025-11-01T17:30:00-03:00,soja,22.54,6.28,23.2,14.9,267.7
2025-11-01T18:00:00-03:00,soja,21.57,6.39,19.5,9.8,128.5
2025-11-01T18:30:00-03:00,soja,22.55,6.1,14.5,14.6,133.1
2025-11-01T19:00:00-03:00,soja,29.47,5.88,27.1,19.7,116.5
2025-11-01T19:30:00-03:00,soja,25.05,5.99,17.2,23.5,189.9
2025-11-01T20:00:00-03:00,soja,24.28,6.01,9.6,29.1,177.9
2025-11-01T20:30:00-03:00,soja,24.56,5.72,5.7,18.9,163.2
2025-11-01T21:00:00-03:00,soja,30.17,6.2,28.8,15.8,206.4
2025-11-01T21:30:00-03:00,soja,22.0,6.16,24.3,11.9,225.5
2025-11-01T22:00:00-03:00,soja,30.26,6.54,20.6,25.4,101.3
2025-11-01T22:30:00-03:00,soja,25.84,6.44,16.9,31.7,143.1
2025-11-01T23:00:00-03:00,soja,24.36,5.76,16.3,30.9,206.9
2025-11-01T23:30:00-03:00,soja,35.0,6.29,12.5,27.0,149.0
2025-11-02T00:00:00-03:00,soja,20.78,5.67,17.0,26.5,134.1
2025-11-02T00:30:00-03:00,soja,23.59,6.24,5.2,33.9,215.8
2025-11-02T01:00:00-03:00,soja,20.07,5.82,14.8,24.3,112.0
2025-11-02T01:30:00-03:00,soja,28.81,5.64,17.8,26.5,156.4
2025-11-02T02:00:00-03:00,soja,31.76,6.1,24.3,19.8,184.8
2025-11-02T02:30:00-03:00,soja,31.68,5.06,19.7,12.5,144.2
2025-11-02T03:00:00-03:00,soja,29.9,5.39,25.6,17.2,205.2
2025-11-02T03:30:00-03:00,soja,24.21,5.94,29.4,21.9,144.4
2025-11-02T04:00:00-03:00,soja,23.54,6.03,27.4,22.4,233.4
2025-11-02T04:30:00-03:00,soja,18.32,5.87,23.3,35.5,164.3
2025-11-02T05:00:00-03:00,soja,33.14,5.45,20.1,22.6,200.2
2025-11-02T05:30:00-03:00,soja,26.88,5.71,13.1,30.3,203.6
2025-11-02T06:00:00-03:00,soja,23.03,6.14,25.2,19.0,141.8
2025-11-02T06:30:00-03:00,soja,30.31,6.2,31.8,19.8,77.6
2025-11-02T07:00:00-03:00,soja,21.11,5.99,22.4,12.7,186.2
2025-11-02T07:30:00-03:00,soja,26.63,6.4,33.4,16.8,173.3
2025-11-02T08:00:00-03:00,soja,24.31,6.14,9.3,25.7,195.0
2025-11-02T08:30:00-03:00,soja,27.55,5.74,11.9,22.1,159.8
2025-11-02T09:00:00-03:00,soja,24.75,5.9,26.0,28.6,150.6
2025-11-02T09:30:00-03:00,soja,19.2,5.51,21.9,23.3,260.4
2025-11-02T10:00:00-03:00,soja,25.3,5.96,29.2,19.5,103.7
2025-11-02T10:30:00-03:00,soja,29.2,6.39,19.9,37.0,203.0
2025-11-02T11:00:00-03:00,soja,24.88,6.24,13.9,21.3,144.1
2025-11-02T11:30:00-03:00,soja,28.1,6.49,18.5,30.1,154.9
2025-11-02T12:00:00-03:00,soja,20.82,5.89,9.3,19.2,155.7
2025-11-02T12:30:00-03:00,soja,24.89,6.47,12.1,27.0,133.8
2025-11-02T13:00:00-03:00,soja,22.5,5.93,26.8,28.5,195.7
2025-11-02T13:30:00-03:00,soja,27.99,6.52,26.1,23.5,232.6
2025-11-02T14:00:00-03:00,soja,25.13,5.99,22.5,5.5,191.2
2025-11-02T14:30:00-03:00,soja,27.76,6.25,8.0,22.1,174.7
2025-11-02T15:00:00-03:00,soja,29.35,6.52,17.5,30.6,125.6
2025-11-02T15:30:00-03:00,soja,27.77,5.93,11.4,25.7,193.3
2025-11-02T16:00:00-03:00,soja,26.09,6.08,28.2,25.1,267.0
2025-11-02T16:30:00-03:00,soja,21.01,6.45,15.9,9.9,152.9
2025-11-02T17:00:00-03:00,soja,24.99,5.95,12.4,17.0,153.1
2025-11-02T17:30:00-03:00,soja,22.87,5.54,20.2,24.9,144.8
2025-11-02T18:00:00-03:00,soja,23.62,6.75,15.5,24.9,148.0
2025-11-02T18:30:00-03:00,soja,23.5,5.84,30.4,30.5,46.5
2025-11-02T19:00:00-03:00,soja,21.08,6.06,14.9,21.0,188.2
2025-11-02T19:30:00-03:00,soja,17.17,6.4,10.2,24.8,132.0
2025-11-02T20:00:00-03:00,soja,22.33,5.79,4.9,22.1,97.5
2025-11-02T20:30:00-03:00,soja,25.77,5.65,19.8,15.1,203.9
2025-11-02T21:00:00-03:00,soja,19.61,6.09,16.1,6.2,121.3
2025-11-02T21:30:00-03:00,soja,25.06,5.37,10.0,25.0,154.8
2025-11-02T22:00:00-03:00,soja,32.6,5.9,28.3,23.2,236.0
2025-11-02T22:30:00-03:00,soja,29.09,6.09,24.7,17.7,106.6
2025-11-02T23:00:00-03:00,soja,31.57,5.91,19.8,10.7,101.0
2025-11-02T23:30:00-03:00,soja,26.56,5.46,29.6,26.4,182.1
2025-11-03T00:00:00-03:00,soja,29.67,6.56,24.6,20.1,221.7
2025-11-03T00:30:00-03:00,soja,22.1,6.04,14.2,25.9,99.2
2025-11-03T01:00:00-03:00,soja,22.42,6.5,12.7,35.0,188.3
2025-11-03T01:30:00-03:00,soja,14.04,5.91,25.7,7.0,196.1
2025-11-03T02:00:00-03:00,soja,29.74,5.69,22.8,17.1,77.3
2025-11-03T02:30:00-03:00,soja,31.16,6.09,21.2,20.5,205.9
2025-11-03T03:00:00-03:00,soja,22.79,5.92,14.1,32.2,209.4
2025-11-03T03:30:00-03:00,soja,23.98,5.59,24.3,10.5,156.0
2025-11-03T04:00:00-03:00,soja,21.98,6.51,14.7,35.6,226.4
2025-11-03T04:30:00-03:00,soja,26.53,5.78,19.3,23.0,221.1
2025-11-03T05:00:00-03:00,soja,29.5,5.36,30.1,21.3,174.6
2025-11-03T05:30:00-03:00,soja,18.03,6.46,15.4,20.6,149.7
2025-11-03T06:00:00-03:00,soja,26.64,5.82,9.0,18.9,126.2
2025-11-03T06:30:00-03:00,soja,23.89,5.79,12.6,29.3,168.3
2025-11-03T07:00:00-03:00,soja,25.45,5.38,27.0,14.5,195.6
2025-11-03T07:30:00-03:00,soja,26.84,6.61,21.8,24.4,155.4
2025-11-03T08:00:00-03:00,soja,24.25,5.55,19.1,19.3,71.1
2025-11-03T08:30:00-03:00,soja,24.59,6.02,16.4,16.7,227.1
2025-11-03T09:00:00-03:00,soja,24.14,6.32,23.4,40.1,178.6
2025-11-03T09:30:00-03:00,soja,28.88,6.15,14.1,24.9,152.9
2025-11-03T10:00:00-03:00,soja,26.68,5.98,22.1,26.3,208.6
2025-11-03T10:30:00-03:00,soja,25.88,5.4,14.9,30.0,238.6
2025-11-03T11:00:00-03:00,soja,19.92,5.72,13.7,12.1,43.9
2025-11-03T11:30:00-03:00,soja,23.49,6.07,15.5,34.3,189.5
2025-11-03T12:00:00-03:00,soja,28.59,5.72,17.4,4.4,105.8
2025-11-03T12:30:00-03:00,soja,25.15,6.07,19.7,16.6,192.5
2025-11-03T13:00:00-03:00,soja,27.64,6.24,21.6,18.8,175.8
2025-11-03T13:30:00-03:00,soja,32.07,6.34,3.0,26.1,198.6
2025-11-03T14:00:00-03:00,soja,29.15,5.57,14.3,23.5,147.5
2025-11-03T14:30:00-03:00,soja,25.37,6.77,17.3,20.8,85.7
2025-11-03T15:00:00-03:00,soja,22.96,6.27,30.5,21.9,149.7
2025-11-03T15:30:00-03:00,soja,14.79,6.0,12.4,15.2,188.3
2025-11-03T16:00:00-03:00,soja,24.33,6.38,21.1,11.5,215.7
2025-11-03T16:30:00-03:00,soja,23.7,6.83,30.5,27.1,117.3
2025-11-03T17:00:00-03:00,soja,26.56,5.5,10.8,26.9,216.2
2025-11-03T17:30:00-03:00,soja,24.38,5.92,22.8,33.1,140.8
2025-11-03T18:00:00-03:00,soja,23.72,5.17,14.4,16.5,186.3
2025-11-03T18:30:00-03:00,soja,17.88,6.07,16.5,26.8,147.1
2025-11-03T19:00:00-03:00,soja,21.24,6.13,14.4,20.0,178.2
2025-11-03T19:30:00-03:00,soja,26.91,5.99,14.9,30.3,210.1
2025-11-03T20:00:00-03:00,soja,31.86,5.77,39.1,29.2,114.8
2025-11-03T20:30:00-03:00,soja,24.61,5.28,25.9,23.5,139.4
2025-11-03T21:00:00-03:00,soja,26.31,6.13,27.7,19.6,178.3
2025-11-03T21:30:00-03:00,soja,28.81,6.51,23.4,28.7,278.1
2025-11-03T22:00:00-03:00,soja,21.76,5.79,8.8,26.5,131.2
2025-11-03T22:30:00-03:00,soja,26.47,6.15,22.8,17.2,261.8
2025-11-03T23:00:00-03:00,soja,22.04,5.45,27.5,12.7,260.2
2025-11-03T23:30:00-03:00,soja,28.46,6.16,14.0,20.0,165.6
2025-11-04T00:00:00-03:00,soja,25.61,5.86,26.8,32.6,156.6
2025-11-04T00:30:00-03:00,soja,26.19,5.73,24.9,30.0,138.9
2025-11-04T01:00:00-03:00,soja,21.87,5.73,33.0,14.2,166.9
2025-11-04T01:30:00-03:00,soja,27.83,5.86,17.1,13.8,106.7
2025-11-04T02:00:00-03:00,soja,33.34,6.13,12.3,30.9,166.6
2025-11-04T02:30:00-03:00,soja,20.97,5.54,17.5,14.1,237.4
2025-11-04T03:00:00-03:00,soja,23.64,5.86,30.0,25.6,142.5
2025-11-04T03:30:00-03:00,soja,25.93,5.99,7.2,17.7,159.2
2025-11-04T04:00:00-03:00,soja,28.15,5.62,5.5,33.3,93.4
2025-11-04T04:30:00-03:00,soja,22.76,6.63,20.6,16.6,186.8
2025-11-04T05:00:00-03:00,soja,13.67,5.7,16.9,30.0,181.9
2025-11-04T05:30:00-03:00,soja,30.44,5.77,20.1,23.3,172.9
2025-11-04T06:00:00-03:00,soja,28.04,5.66,26.6,23.8,160.2
2025-11-04T06:30:00-03:00,soja,18.03,6.63,16.1,8.2,156.8
2025-11-04T07:00:00-03:00,soja,22.57,6.19,6.9,6.6,192.6
2025-11-04T07:30:00-03:00,soja,31.27,5.67,34.3,20.5,168.7
2025-11-04T08:00:00-03:00,soja,30.79,6.39,13.0,23.7,184.2
2025-11-04T08:30:00-03:00,soja,28.75,6.07,12.6,14.1,179.7
2025-11-04T09:00:00-03:00,soja,24.3,6.09,27.7,14.4,220.6
2025-11-04T09:30:00-03:00,soja,25.33,5.88,17.3,25.9,200.5
2025-11-04T10:00:00-03:00,soja,24.48,5.74,19.6,25.9,178.7
2025-11-04T10:30:00-03:00,soja,29.51,6.12,23.4,21.0,238.3
2025-11-04T11:00:00-03:00,soja,21.5,5.81,27.6,27.5,188.9
2025-11-04T11:30:00-03:00,soja,21.78,6.64,17.7,13.8,228.7
2025-11-04T12:00:00-03:00,soja,29.04,5.56,30.6,19.5,197.3
2025-11-04T12:30:00-03:00,soja,24.82,6.54,5.0,33.5,87.1
2025-11-04T13:00:00-03:00,soja,30.51,5.96,25.3,22.5,228.7
2025-11-04T13:30:00-03:00,soja,22.31,6.1,14.1,22.9,176.1
2025-11-04T14:00:00-03:00,soja,24.78,6.29,29.6,38.1,167.7
2025-11-04T14:30:00-03:00,soja,21.31,5.78,21.0,12.2,182.7
2025-11-04T15:00:00-03:00,soja,25.03,6.3,15.3,27.6,154.5
2025-11-04T15:30:00-03:00,soja,19.09,5.05,24.6,33.6,180.2
2025-11-04T16:00:00-03:00,soja,23.05,5.75,26.3,19.7,143.4
2025-11-04T16:30:00-03:00,soja,19.25,5.68,24.5,28.0,227.3
2025-11-04T17:00:00-03:00,soja,27.78,5.56,12.8,15.1,164.9
2025-11-04T17:30:00-03:00,soja,27.87,5.92,16.6,17.2,152.8
2025-11-04T18:00:00-03:00,soja,18.08,6.14,20.0,24.7,128.4
2025-11-04T18:30:00-03:00,soja,30.34,6.25,19.7,27.6,182.1
2025-11-04T19:00:00-03:00,soja,34.99,6.08,25.2,29.8,178.4
2025-11-04T19:30:00-03:00,soja,25.18,5.77,5.9,33.0,187.5
2025-11-04T20:00:00-03:00,soja,22.44,6.13,22.3,21.5,123.8
2025-11-04T20:30:00-03:00,soja,36.3,6.04,18.0,30.4,97.9
2025-11-04T21:00:00-03:00,soja,19.72,6.33,14.1,19.6,198.2
2025-11-04T21:30:00-03:00,soja,25.08,6.27,14.8,28.3,236.8
2025-11-04T22:00:00-03:00,soja,25.72,6.01,18.5,23.5,123.8
2025-11-04T22:30:00-03:00,soja,30.38,5.69,3.0,25.1,241.5
2025-11-04T23:00:00-03:00,soja,26.44,5.77,15.1,25.0,182.8
2025-11-04T23:30:00-03:00,soja,23.01,5.81,13.9,10.8,169.7
2025-11-05T00:00:00-03:00,soja,21.2,5.89,23.7,14.1,152.1
2025-11-05T00:30:00-03:00,soja,23.63,6.09,14.4,22.7,107.7
2025-11-05T01:00:00-03:00,soja,20.97,6.25,18.5,10.2,214.4
2025-11-05T01:30:00-03:00,soja,25.19,5.98,30.8,27.8,135.1
2025-11-05T02:00:00-03:00,soja,22.74,6.01,27.0,28.1,134.9
2025-11-05T02:30:00-03:00,soja,19.02,6.05,26.3,24.3,214.6
2025-11-05T03:00:00-03:00,soja,30.02,5.82,16.5,14.2,85.3
2025-11-05T03:30:00-03:00,soja,23.01,5.68,23.8,31.7,101.4
2025-11-05T04:00:00-03:00,soja,19.93,5.39,18.4,36.3,169.2
2025-11-05T04:30:00-03:00,soja,24.33,5.76,18.6,23.0,183.2
2025-11-05T05:00:00-03:00,soja,25.27,6.17,22.9,25.6,191.8
2025-11-05T05:30:00-03:00,soja,18.01,5.75,15.8,23.4,156.4
2025-11-05T06:00:00-03:00,soja,26.33,5.92,30.5,25.7,283.9
2025-11-05T06:30:00-03:00,soja,20.81,6.16,18.9,21.2,159.7
2025-11-05T07:00:00-03:00,soja,31.84,6.18,24.3,21.8,159.6
2025-11-05T07:30:00-03:00,soja,27.1,5.62,30.2,28.3,134.1
2025-11-05T08:00:00-03:00,soja,23.4,6.35,27.2,38.4,175.6
2025-11-05T08:30:00-03:00,soja,22.02,6.39,10.1,12.2,197.7
2025-11-05T09:00:00-03:00,soja,24.58,5.6,23.1,21.3,224.2
2025-11-05T09:30:00-03:00,soja,27.45,5.71,26.0,13.7,103.0
2025-11-05T10:00:00-03:00,soja,24.9,6.42,26.2,33.1,158.9
2025-11-05T10:30:00-03:00,soja,24.13,5.95,12.2,17.9,190.1
2025-11-05T11:00:00-03:00,soja,25.23,5.22,15.4,11.9,196.4
2025-11-05T11:30:00-03:00,soja,22.58,5.51,27.0,26.5,170.3
2025-11-05T12:00:00-03:00,soja,23.63,5.91,14.7,34.2,194.4
2025-11-05T12:30:00-03:00,soja,16.66,5.59,17.9,26.6,133.6
2025-11-05T13:00:00-03:00,soja,28.89,5.86,31.0,23.4,240.1
2025-11-05T13:30:00-03:00,soja,26.2,6.01,19.7,24.9,214.7
2025-11-05T14:00:00-03:00,soja,21.91,6.51,14.9,31.9,109.5
2025-11-05T14:30:00-03:00,soja,32.59,5.9,13.9,15.9,121.6
2025-11-05T15:00:00-03:00,soja,25.35,6.38,22.3,21.2,122.9
2025-11-05T15:30:00-03:00,soja,20.86,6.5,10.7,18.8,200.5
2025-11-05T16:00:00-03:00,soja,28.43,6.5,18.3,13.8,112.2
2025-11-05T16:30:00-03:00,soja,26.59,6.1,22.3,19.7,155.1
2025-11-05T17:00:00-03:00,soja,26.58,5.31,29.1,29.8,190.5
2025-11-05T17:30:00-03:00,soja,23.3,6.16,24.7,26.0,167.0
2025-11-05T18:00:00-03:00,soja,26.8,6.37,15.0,26.5,181.6
2025-11-05T18:30:00-03:00,soja,23.95,5.97,28.2,23.0,122.0
2025-11-05T19:00:00-03:00,soja,27.22,6.61,17.9,25.7,196.8
2025-11-05T19:30:00-03:00,soja,17.38,6.3,11.4,16.4,142.4
2025-11-05T20:00:00-03:00,soja,23.26,6.2,18.8,19.8,155.4
2025-11-05T20:30:00-03:00,soja,31.89,6.38,30.1,23.3,180.7
2025-11-05T21:00:00-03:00,soja,21.93,6.12,21.2,23.9,174.6
2025-11-05T21:30:00-03:00,soja,22.58,5.13,20.1,24.2,171.1
2025-11-05T22:00:00-03:00,soja,23.21,5.83,31.5,21.0,136.2
2025-11-05T22:30:00-03:00,soja,20.14,6.42,10.0,19.4,156.5
2025-11-05T23:00:00-03:00,soja,16.17,5.72,11.0,44.1,170.1
2025-11-05T23:30:00-03:00,soja,24.08,5.92,8.7,28.3,108.1
2025-11-06T00:00:00-03:00,soja,25.54,5.63,22.6,24.9,149.2
2025-11-06T00:30:00-03:00,soja,24.79,6.62,21.2,20.4,187.4
2025-11-06T01:00:00-03:00,soja,24.42,6.59,30.8,18.8,112.5
2025-11-06T01:30:00-03:00,soja,25.17,5.69,21.7,21.1,222.0
2025-11-06T02:00:00-03:00,soja,29.09,6.05,17.2,24.0,227.1
2025-11-06T02:30:00-03:00,soja,24.24,5.76,20.0,8.8,114.0
2025-11-06T03:00:00-03:00,soja,22.7,6.22,20.8,11.0,231.1
2025-11-06T03:30:00-03:00,soja,23.88,6.18,8.3,17.5,163.5
2025-11-06T04:00:00-03:00,soja,27.32,6.28,39.0,23.4,188.8
2025-11-06T04:30:00-03:00,soja,30.65,6.12,23.6,20.3,147.7
2025-11-06T05:00:00-03:00,soja,22.49,7.03,21.5,32.3,211.5
2025-11-06T05:30:00-03:00,soja,25.4,5.64,24.3,11.6,188.3
2025-11-06T06:00:00-03:00,soja,26.35,5.4,25.0,16.7,133.4
2025-11-06T06:30:00-03:00,soja,21.03,5.86,19.0,32.6,117.6
2025-11-06T07:00:00-03:00,soja,25.08,5.45,15.6,22.9,104.3
2025-11-06T07:30:00-03:00,soja,19.14,5.48,24.2,28.2,178.5
